text,language,split
4歳となった2009年はアラブ首長国連邦・ドバイへ遠征することとなった。1月21日に関西国際空港からドバイに向け出発、2月5日のケープヴェルディステークス（G3・ナドアルシバ競馬場）出走に向けて調整されていたが、1月28日に鼻出血を発症したことが分かった。このため、初戦に予定していたケープヴェルディステークス出走を断念することになった。微量の鼻出血が見られたことで、規定により20日間、レースに出走できなくなった。その後、2月20日のバランシーンステークス (G3) に目標を切り替えたが、本番のレース中に鼻出血を発症し大差の最下位に終わった。帰国後は慢性化した鼻出血を投薬で抑制しながらクイーンステークスでの復帰を目標に調整を進めていたが、8月12日のダートコースでの追い切り後に鼻出血を再発。これにより、現役続行を断念し8月14日付で競走馬登録が抹消され、生まれ故郷のノーザンファームにて繁殖牝馬となる。,jpn,train
"Punta Maldonado es el principal destino turístico de playa con el que cuenta el municipio, sin embargo debido a la poca inversion gubernamental y privada, la localidad no es contemplada como potencia turística o portuaria.",spa,train
1961年，戈尔巴乔夫参加了苏共历史上有重要意义的二十二大。在会上，赫鲁晓夫提出，二十年内苏联要在人均产值上超越美国。在此期间，戈尔巴乔夫在地方共青团组织内迅速上升。1963年，他被提拔为斯塔夫罗波尔农业部门的党委领导。1970年，戈尔巴乔夫被任命为斯塔夫罗波尔边疆区党委第一书记，成为苏联最年轻的地方党委领导人之一。在职期间，戈氏努力重组集体农场，重视农民在决策中的意见，扩大他们的自留地，从而提高他们的生活水準。,zho,train
"Esta obra contiene una traducción derivada de Tony Visconti de Wikipedia en inglés, publicada por sus editores bajo la Licencia de documentación libre de GNU y la Licencia Creative Commons Atribución-CompartirIgual 3.0 Unported.",spa,train
"En parallèle, dès 1953, elle compose des livres pour enfants ainsi que des romans policiers pour adultes. Elle devient ensuite écrivain à plein temps. Plusieurs de ses œuvres sont adaptés à la télévision, la rendant populaire comme auteur d'ouvrages à destination de la jeunesse. En 1972, la parution de Mort un dimanche de pluie la consacre comme une de ces reines du suspense anglaises qui savent distiller l'angoisse avec délectation.",fra,train
"The next morning, Ike and five of his henchman go to Tombstone to face off against the Earps at the O.K. Corral. Holliday, who is sick from tuberculosis, joins them. Though Virgil and Morgan are wounded in the gunfight, all six in Clanton's gang are killed, including Billy, who is given a chance to surrender but refuses. After the fight is over, Wyatt joins Holliday for a final drink before heading off to California to meet Laura, as promised.",eng,train
"효모의 연구가 발효 산업의 요청으로 시작된 것처럼 이와 직접 연계된 분야는 큰 발전을 이루었다. 균류에 관해서는 발효에 관련된 것, 페니실린 시작 항생제 등의 이차 생산물의 이용 등이 실용적인 측면에서 중요하고 현재도 다양한 균류 만드는 물질을 찾는 것은 전 세계 제약 회사 등에서 이루어지고 있다. 한편, 식물에 병원성을 가지는 균이 많이 있는 것부터, 식물 병리학에서도 중요한 부분을 차지한다. 또한 큰 영향이 있는 독성을 가진 균류도 있다.",kor,train
"En China, los matrimonios arreglados (baoban hunyin, 包辦婚姻) - a veces llamados matrimonios a ciegas (manghun, 盲婚) - fueron la norma hasta mediados del siglo XX. Un matrimonio era una negociación y decisión entre los padres y los miembros de mayor edad de ambas familias. Al niño y la niña se les informaba que llegado el momento debían casarse, sin el derecho a dar su consentimiento, incluso si estos nunca se habían conocido antes del día de la boda.[18]​[19]​[20]​",spa,train
"El 22 de febrero de 1978, la Dirección General de Patrimonio Artístico, Archivos y Museos del Ministerio de Cultura, acuerda incoar un expediente de declaración del Conjunto Histórico-Artístico a favor de seis zonas de la ciudad de Valencia, entre las que se incluye el Cabanyal. En enero de 1982 el Tribunal Supremo suspende definitivamente el Plan Parcial 13, lo que aumenta las esperanzas de conservación del Cabañal.",spa,train
"Thor Eisentrager is a founding member and former guitarist for the Minneapolis-based Noise rock-outfit, the Cows. After the release of the Cows's ninth album, Sorry in Pig Minor, Thor announced that he had grown tired of touring and left the band. The remaining members disbanded shortly thereafter. He is currently retired from the music business and works as the assistant director of security for the Minneapolis Institute of Art.",eng,train
"Alba was born on February 5, 1991 in the capital city of Paraguay. Her parents are César Riquelme and Mabel Valenzuela. She has four siblings. In 2009 she finished high school at Trinity School in Luque, Greater Asunción, then she continues her studies at Universidad Americana with a major in public relations.",eng,train
"Après la Première Guerre mondiale, l'agriculture française manque de bras. Roissy-en-France, village agricole, n'échappera pas à la règle. À partir de 1922 et pratiquement pendant dix ans, une main d'œuvre polonaise vient s'installer et combler cette lacune.",fra,train
12時34分、ドイツ駆逐艦ヘルマン・キュンネがイギリス艦隊を発見した。ヘルマン・キュンネはフィヨルドの奥へ後退しつつイギリスの駆逐艦と交戦した。ヘルマン・キュンネからの警報を受けてナルヴィク港から駆逐艦ハンス・リューデマン、ヴォルフガング・ツェンカー、ベルント・フォン・アルニムの3隻が出港し、イギリス艦隊との戦闘が開始された。だが、両軍とも命中弾を得られなかった。,jpn,train
1950年6月22日朝鲜战争爆发。1950年6月29日美国政府指示各石油公司停止对华出口石油及其制品，并要求英国、菲律宾采取同样措施。1950年7月17日，巴黎统筹委员会把中国列入与苏联东欧国家一样的禁运待遇。7月18日，英国政府表示把一切石油制品列入一号禁运清单，并要求新加坡、香港落实。,zho,train
成田空港線（成田スカイアクセス）にも別途運賃が定められており、成田空港線と他線の駅との間の運賃は乗車経路に応じて成田空港線の運賃額と他線の運賃を合算して算出する。京成高砂経由の場合は同駅で区切って、成田湯川以西各駅 - 空港第2ビル - 京成成田以西各駅・東成田間の運賃については、京成本線と成田空港線との接続点 - 空港第2ビル間のキロ数（片道0.5km）を含めず、接続点で区切って算出する。,jpn,train
在索菲娅·科波拉执导的1999年独立电影《处女之死》中，邓斯特饰演了处于青春期烦恼的拉克斯·里斯本（Lux Lisbon）一角。该片于2000年在第43届旧金山国际电影节作为特别作品展映。影片获得了影评人的普遍好评，《旧金山纪事报》影评人彼得·斯塔克（Peter Stack）在其文章中称赞邓斯特在“纯真和放荡间取得了美丽的平衡”。,zho,train
"The real gunfight was a 30-second long, face-to-face affair with only a few firearms, not a medium-range, heavily armed shootout as in the film.",eng,train
"종교에 따라 부여되는 특수한 이름들이 있다. 불교의 경우 일반인이 교의에 귀의하여 불자가 되고자 하면, 속세의 부모 내지는 보호자에 해당하는 은사(스님)로부터 새 이름을 받게 된다. 이를 법명(法名)이라고 한다. 법명을 받은 자가 수행을 거쳐 정식승려가 된 후에 여러 학업 및 수도를 통해 법납이 쌓이게 되면, 법명 외에 법호(法號)를 추가로 부여받는다.",kor,train
"Jules César affronte cette confédération en 58 av. J.-C. une première fois sur le territoire des Séquanes, puis à la bataille de Bibracte. La défaite les contraint à retourner sur leur territoire d’origine, à l’exception des Boïens qui s’installent chez les Éduens.",fra,train
"피눈물 부족(Bleeding Hollow Clan) : 강력한 오크 전사 킬로그 데드아이가 이끌었던 부족이다. 드레노어에서 드레나이와 전투 중에 많은 드레나이들을 죽이고 크게 성장하였다. 2차 대전쟁 때 검은바위 부족에 협조하여 인간들과 전투를 벌였으며 얼라이언스 연합과 싸우지만, 대패하여 궤멸할 위기 직전까지 갔었고 족장인 킬로그가 붙잡혀 던홀드 요새에서 처형당하는 참극도 맞는다. 현재 킬로그의 아들이 나그란드에서 부족을 이끌고 있다.",kor,train
4月8日，身兼中國國民黨台南市黨部主委的議員謝龍介表示，黨團十六位議員會立場一致：賴清德不進議會是違法；議員不開會也是違法。民進黨團總召林志聰表示，站在議員立場，他認為賴清德應該進議會，但這次定期大會沒有重要審查，市長不進議會並不影響市政推動。無黨籍議員林阳乙則說，李既已被起訴，就該司法歸司法、政治歸政治，賴市長應進議會。22日，第二屆第一次定期大會召開，賴清德與市府官員依舊全員缺席，導致府會決裂，迫使台南市議會就此無限期停會。,zho,train
