text,language,split
"Al inicio de su carrera era antimonárquico y liberal, e hizo duras críticas a los gobiernos conservadores de la década de 1870. A partir de la posterior división de la política brasileña entre republicanos y monárquicos, se alió a los defensores de la monarquía. En 1862 fue electo diputado provincial por Río Grande del Sur y en 1865 fundó en Porto Alegre el diario A Reforma. Este diario, después trasladado a Río de Janeiro, fue el órgano oficial de los federalistas gaúchos. En 1872 asumió como diputado general. En 1873 dimitió, pocos meses después de asumir el Ministerio de Hacienda, por no aceptar un proyecto del gobierno que proscribía de los cargos públicos a los ciudadanos no católicos. En 1880 fue elegido senador mientras que en su tierra natal enfrentaba una dura competencia política por parte de Júlio de Castilhos, su histórico adversario.",spa,test
"The Columbia High School Cougars compete in the Super Essex Conference, following a reorganization of sports leagues in Northern New Jersey by the New Jersey State Interscholastic Athletic Association (NJSIAA). With 1,456 students in grades 10-12, the school was classified by the NJSIAA for the 2015-16 school year as North II, Group IV for most athletic competition purposes, which included schools with an enrollment of 1,114 to 4,800 students in that grade range. Prior to the NJSIAA's 2010 realignment, the school had competed as part of the Iron Hills Conference, made up of public and private high schools in Essex County and Union County. Prior to 1972, the school competed in New Jersey's Big Ten Conference.",eng,train
"After the structure of the society, Weber analysed the Hindu religious beliefs - ascetism and the Hindu view of the world, the Brahman orthodox doctrines, the rise and fall of Buddhism in India, the Hindu restoration and the evolution of guru.",eng,train
"Tiene una amplia discografía que incluye más de una veintena de grabaciones, que abarcan áreas tan diversas como la música barroca, las tradiciones españolas y latinas, el siglo XX, música crossover y el jazz de fusión.",spa,train
1942年7月海军批准了肯尼迪的出海请求，安排他到芝加哥西北大学一个分部的海军学校学习。肯尼迪的愿望是要指挥一艘鱼雷艇（即PT艇）。这一愿望在1943年1月得以实现。他离开训练工作，受命带着4艘船前往佛罗里达州的杰克逊维尔，并在那裡得到了新的任务，被安排到巴拿马运河执行巡逻任务，由於他不愿意“在战争结束前陷在巴拿马”，便请求调到南太平洋。1943年3月，他踏上了前往美国和日本正在激烈交战的所罗门群岛的征程。成为PT-109艇的艇长。6月，肯尼迪的船被派往新乔治亚东南的拉塞尔群岛，7月被派往位於战区中部的新乔治亚西部的隆巴里岛。8月1日，他的船前往布莱克特海峡参与拦截一个躲过美国驱逐舰拦截的日本船队。,zho,train
"With their right to vote secured, the MWSA became the Minnesota League of Women Voters, selecting Clara Ueland as their first president. The League is still active in Minnesota politics today, publishing a voting guide to inform voters on candidate positions on issues affecting women.",eng,val
"Su última incursión ante la pantalla por el momento fue ¡Hagamos el humor! (2005), un programa emitido por Canal Sur que presentó con Yvonne Reyes.",spa,val
"En su nueva escuela, Britney de inmediato se siente fuera de lugar ya que es de las pocas estudiantes de raza blanca y tiene dificultades para congeniar con sus compañeros, especialmente con Camille (Solange Knowles), la capitana de los ""Warriors de Creenshaw Heights"", y sus dos mejores amigas, Letty (Francia Almendarez) y Kirresha (Giovonnie Samuels), que la llaman ""blanquita"", ""Barbie cursi"" o ""copito de nieve"". Además de que su estilo para animar es más urbano y agresivo; cuando Britney muestra lo hábil que es en animación, los Warriors deciden hacerla parte del equipo; en un principio Britney se niega ya que hizo un ""juramento porrista"" con los Piratas de no volver a animar y no ser una ""animazorra"", como su equipo llama a las traidoras de la animación), finalmente cede porque animar es su pasión y es el único lugar en donde realmente encaja en el instituto. Sin embargo, los problemas surgen cuando Winnie (Marcy Rylan), que ahora es la capitana de los Piratas descubre que Britney retomó la animación cuando es televisado que los Warriors van a participar en el concurso que llevará a cabo Rihanna (quien participa en la película como ella misma) para encontrar a un grupo de porritas que baile en su siguiente vídeo musical. Winnie ridiculiza a Britney frente a los demás porristas y corre el rumor de su ""traición"", haciendo que su antiguo equipo la resientan. Afortunadamente, a esas alturas Britney ya congenia bien con Camille, Letty y Kirresha, además de que empieza a enamorarse de Jesse (Gustave ""Gus"" Carr), uno de los animadores de Warriors. Ambos equipos practican arduamente sus rutinas para la audición y un día después de salir de uno de los entrenamientos, Britney y Jesse confiesan sus sentimientos y se besan, pero Britney se siente culpable ya que todavía es novia de Brad. Confundida, Britney habla con otra de sus amigas, Amber (Cindy Chiu) para pedirle un consejo y es en ese momento que ella le revela que Winnie y Brad han estado saliendo. Britney planea dejar a Brad en el baile de fin de curso de su antiguo instituto, pero para eso debe mentir a Camille diciéndole que ""su perrito Nike ha muerto y debe hacer un funeral"". Pero justo cuando Brad y Britney están por salir, llegan Jesse y Camille, que traen flores para el ""funeral"". Ambos se dan cuenta de la mentira y la sacan del equipo ya que mostró más lealtad con su antiguo grupo.",spa,train
空氣中隨著溫度高低，氣流會移動，即為“風”， 風力發電機利用風能可以轉變成機械能，再將機械能轉成電能，現代的風力發電機一開始係由丹麥研究進入商業運行，起始於1970年代後期的石油危機，丹麥意識到自己國家缺乏自產能源，高度仰仗進口能源將危害國家中長期發展，所以在此危機意識下，大力推動風力發電。,zho,train
"Le championnat 1995-1996, qui se déroula pendant le passage au professionnalisme, se signale par une réduction du nombre de clubs, qui passe à vingt, groupés en deux poules de dix. Les quatre premières équipes de chaque poule sont qualifiées pour les huitièmes de finale, huit autres équipes sont qualifiées lors de matchs de barrage avec des équipes du groupe inférieur A2. Cette formule est conservée deux ans.",fra,val
"Nate warns Truck of the hit out on him. Truck frames Annie for shoplifting, and the police arrest her. Truck visits Nate again in the hospital. Truck gives Nate Jerry's gun for protection, and then they shoot Blue's goons when they burst in. Blue flees, but Truck shoots him. Blue dies a few minutes later in the driver's seat of his car. Truck confronts Dorinda and more goons at her house, and kills her when she reaches for a gun.",eng,test
1964年10月，勃列日涅夫和柯西金通过政变推翻赫鲁晓夫上台执政，实行“静悄悄的斯大林化”，开始发表言论肯定斯大林之历史作用，并于1966年初决定终止“非斯大林化”。著名作家西尼亚夫斯基和丹尼尔因在国外发表反斯大林作品，而被控犯“诽谤”罪投入劳改营，《古拉格群岛》作者索尔仁尼琴被驱逐出境，《让历史来审判》作者罗伊·麦德维杰夫被开除出党，《斯大林大清洗内幕》作者费尔德宾受到克格勃追杀。勃列日涅夫时代拍摄之电影《解放》（1972年上映）和《围困》（1977年上映）中，都出现斯大林的形象，赞美斯大林在苏联卫国战争指挥中的功绩。勃列日涅夫还在1979年斯大林诞辰100周年时发行照相纸年历纪念册，并在1969年斯大林诞辰90周年时，在列宁墓背后的克里姆林宫城墙下中立了一座斯大林半身铜像，与基洛夫、伏罗希洛夫等人并列。但勃列日涅夫并没有重新把伏尔加格勒恢复为赫鲁晓夫去斯大林化之前的名字--斯大林格勒，所有被赫鲁晓夫改名的城市、工厂、企业也都没有恢复原来带有斯大林的名字。勃列日涅夫也承认“苏共二十大对破除个人崇拜和个人迷信的贡献”，除了斯大林故乡格鲁吉亚的哥里和首都莫斯科，苏联其他城市没有保留任何斯大林塑像。 赫鲁晓夫在1964年被勃列日涅夫赶下台，虽然在毛泽东领导下的中华人民共和国、霍查领导下的阿尔巴尼亚和金日成领导下的朝鲜看来是延续修正主义，是“没有赫鲁晓夫的赫鲁晓夫主义”（朝鲜是在内部文件中谴责苏联为修正主义，但在公开场合中于苏联和中国之间左右逢源，来回摇摆，保证自身的最大利益。直到邓小平和阿利雅于1980年代分别在中国和阿尔巴尼亚上台执政并进行经济改革，苏修这一说法才被废止不用）但在西方各国和苏联国内主流观点看来，勃列日涅夫上台却被视为恢复斯大林主义，主要体现在勃列日涅夫主义和苏联共产党官僚“干部队伍的稳定”，直到1980年代末期戈尔巴乔夫实施改革开放政策，最后苏共下台为止。,zho,train
"By 1919, 30,000 women across the state officially belonged to local suffrage associations. They joined the MWSA, the NWP, and other organizations. Their numbers and continued activities convinced lawmakers to act. In 1919, the Minnesota legislature recognized women's right to vote in presidential elections. The same year, the legislature ratified the Nineteenth Amendment. However, the amendment did not take effect until 1920, when it was ratified by two-thirds the required of the states.",eng,train
"The real gunfight was a 30-second long, face-to-face affair with only a few firearms, not a medium-range, heavily armed shootout as in the film.",eng,train
"Segal ha creado muchas expresiones en el ajedrez, entre ellos ""passadinha segalesca"", una especie de golpe táctico al final, donde los peatones se sacrifican para promover uno de la dama.",spa,val
20世纪80年代，戈尔巴乔夫开始推行改革。对军队的改革从削减军费开始，进而对其使命任务和体制编制进行调整，主动放弃了对军队的领导。为表现“新思维”，并树立改革形象，戈尔巴乔夫及部分苏共领导人刻意与军队保持距离。苏军40集团军司令格罗莫夫说，当集团军从阿富汗完成撤军（1985年2月15日）回到苏联境内时，“没有一名国家领导人，或者是国防部的领导人来迎接我们”，“故意不重视部队撤出阿富汗这件事是克里姆林宫领导人的失策表现之一，戈尔巴乔夫的战友们随随便便就将前任的错误推到我们身上”。,zho,train
